id,symbol,date,monthly_open,monthly_high,monthly_low,monthly_volume
19682,IBM,2017-06-30,152.8,157.2,150.8,82652760
19683,IBM,2017-05-31,160.05,160.42,149.79,102455942
19684,IBM,2017-04-28,173.82,176.33,159.6,80758989
19685,IBM,2017-03-31,180.48,182.55,172.0937,79476385
19686,IBM,2017-02-28,175.0,182.79,172.89,59817600
19687,IBM,2017-01-31,167.0,179.25,165.34,88671370
19688,IBM,2016-12-30,161.95,169.952,158.3,69463793
19689,IBM,2016-11-30,153.5,164.66,151.0,76340912
19690,IBM,2016-10-31,158.06,158.53,147.79,78325840
19691,IBM,2016-09-30,158.32,165.0,153.21,69951563
19692,IBM,2016-08-31,160.65,164.95,157.85,69680582
19693,IBM,2016-07-29,152.19,163.6,149.92,69930927
19694,IBM,2016-06-30,153.0,155.48,142.5,77115961
19695,IBM,2016-05-31,146.56,153.81,142.9,75248178
19696,IBM,2016-04-29,150.51,153.52,142.61,94431134
19697,IBM,2016-03-31,132.24,153.1,132.03,105698603
19698,IBM,2016-02-29,124.4,134.92,116.901,106703104
19699,IBM,2016-01-29,135.6,136.89,118.0,126204196
19700,IBM,2015-12-31,139.58,141.4,133.91,97650594
19701,IBM,2015-11-30,140.5,142.8,131.65,85421426
19702,IBM,2015-10-30,145.31,153.147,137.33,120622363
19703,IBM,2015-09-30,144.84,149.68,141.1501,81761648
19704,IBM,2015-08-31,161.7,161.85,140.62,93750967
19705,IBM,2015-07-31,163.97,173.78,158.5,93805392
19706,IBM,2015-06-30,170.21,171.5601,162.12,80845501
19707,IBM,2015-05-29,173.2,176.3,168.84,57916093
19708,IBM,2015-04-30,160.23,175.1303,158.39,93821213
19709,IBM,2015-03-31,161.68,165.35,153.4,104899758
19710,IBM,2015-02-27,154.0,164.99,151.51,77654705
19711,IBM,2015-01-30,161.31,163.31,149.52,117395861
19712,IBM,2014-12-31,161.64,164.52,150.5,101614529
19713,IBM,2014-11-28,164.25,164.97,159.8,80018581
19714,IBM,2014-10-31,189.91,190.89,161.1,146272610
19715,IBM,2014-09-30,192.68,195.0,188.12,64033759
19716,IBM,2014-08-29,190.5,194.133,183.58,53441600
19717,IBM,2014-07-31,181.7,196.4,181.7,97597800
19718,IBM,2014-06-30,184.76,187.65,179.27,78501700
19719,IBM,2014-05-30,196.31,196.74,182.33,70018300
19720,IBM,2014-04-30,193.12,199.21,187.01,118447100
19721,IBM,2014-03-31,183.33,195.63,182.21,118984000
19722,IBM,2014-02-28,176.02,186.12,172.19,87054800
19723,IBM,2014-01-31,187.21,190.81,175.34,123489300
19724,IBM,2013-12-31,179.46,187.79,172.73,97993100
19725,IBM,2013-11-29,179.81,186.24,177.31,100984900
19726,IBM,2013-10-31,185.34,186.99,172.57,130967100
19727,IBM,2013-09-30,183.63,194.89,182.31,71488100
19728,IBM,2013-08-30,196.65,197.17,181.1,73077400
19729,IBM,2013-07-31,192.15,200.94,190.26,88079400
19730,IBM,2013-06-28,208.25,210.05,188.41,80215000
19731,IBM,2013-05-31,201.87,211.98,199.2,90683600
19732,IBM,2013-04-30,212.8,214.89,187.68,108666600
19733,IBM,2013-03-28,200.65,215.9,199.36,76023800
19734,IBM,2013-02-28,204.65,205.35,197.51,64144100
19735,IBM,2013-01-31,194.09,208.58,190.39,87636600
19736,IBM,2012-12-31,190.76,196.45,186.94,79320200
19737,IBM,2012-11-30,194.96,198.0,184.78,81892500
19738,IBM,2012-10-31,208.01,211.79,190.56,96155000
19739,IBM,2012-09-28,196.61,208.32,193.25,77341400
19740,IBM,2012-08-31,196.96,202.0,193.02,60653700
19741,IBM,2012-07-31,196.36,197.84,181.85,91516500
19742,IBM,2012-06-29,190.12,199.99,187.0,84559100
19743,IBM,2012-05-31,207.18,208.929,192.0,86005300
19744,IBM,2012-04-30,208.96,210.69,196.791,86603000
19745,IBM,2012-03-30,197.23,209.12,196.812,88096900
19746,IBM,2012-02-29,193.21,199.23,190.831,78809900
19747,IBM,2012-01-31,186.73,193.1,177.3472,110015000
19748,IBM,2011-12-30,187.01,194.9,179.04,103436500
19749,IBM,2011-11-30,181.55,189.97,177.06,97014100
19750,IBM,2011-10-31,174.36,190.53,168.88,144563700
19751,IBM,2011-09-30,172.71,180.91,158.76,137895000
19752,IBM,2011-08-31,182.6,183.69,157.13,195054100
19753,IBM,2011-07-29,171.61,185.63,171.49,113593200
19754,IBM,2011-06-30,168.9,172.4468,161.52,105442400
19755,IBM,2011-05-31,172.11,173.54,165.9,110804200
19756,IBM,2011-04-29,163.7,173.0,162.19,100769500
19757,IBM,2011-03-31,163.15,167.72,151.71,129714300
19758,IBM,2011-02-28,162.11,166.25,159.03,89067500
19759,IBM,2011-01-31,147.21,164.35,146.64,118831600
19760,IBM,2010-12-31,143.61,147.5,143.51,93392800
19761,IBM,2010-11-30,143.64,147.53,141.18,104096700
19762,IBM,2010-10-29,135.51,144.0,134.39,137284700
19763,IBM,2010-09-30,125.31,136.11,124.52,116092900
19764,IBM,2010-08-31,129.25,132.49,122.28,117394000
19765,IBM,2010-07-30,123.55,131.6,120.61,144080000
19766,IBM,2010-06-30,124.69,131.94,122.82,162019100
19767,IBM,2010-05-28,129.39,133.1,116.0,188444200
19768,IBM,2010-04-30,128.95,132.28,127.12,146426400
19769,IBM,2010-03-31,127.5,130.73,125.2,139997300
19770,IBM,2010-02-26,123.23,128.27,121.61,113211200
19771,IBM,2010-01-29,131.18,134.25,121.9,156110600
19772,IBM,2009-12-31,127.29,132.85,126.0,124475900
19773,IBM,2009-11-30,120.61,128.94,119.5,110748200
19774,IBM,2009-10-30,119.39,128.61,117.26,183531100
19775,IBM,2009-09-30,117.67,122.88,115.15,131522200
19776,IBM,2009-08-31,118.88,120.88,116.12,112480200
19777,IBM,2009-07-31,105.0,119.37,99.5,176171400
19778,IBM,2009-06-30,106.94,110.64,103.51,160502100
19779,IBM,2009-05-29,103.78,106.82,99.83,153084700
19780,IBM,2009-04-30,96.13,106.05,95.7,213623100
19781,IBM,2009-03-31,91.17,99.86,83.02,286114500
19782,IBM,2009-02-27,90.6,97.1,82.85,223017600
19783,IBM,2009-01-30,83.89,94.94,81.76,208959400
19784,IBM,2008-12-31,80.95,87.27,75.31,188846100
